RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01570918378916666, 'min_samples_leaf': 11}	{'max_depth': 2}	{'C': 7.8014806568315755, 'penalty': 'l1'}	{'var_smoothing': 0.7885440069182308}	{'max_depth': 2}	{'C': 3.504631094681939, 'penalty': 'l1'}	{'var_smoothing': 0.8666370429503979}	{'alpha': 0.11097042877250357, 'batch_size': 200, 'power_t': 1.8789461702219228}
{'min_impurity_decrease': 0.01417302690767407, 'min_samples_leaf': 30}	{'max_depth': 3}	{'C': 8.861860438084248, 'penalty': 'l1'}	{'var_smoothing': 0.737902840025203}	{'max_depth': 2}	{'C': 0.15600502811997985, 'penalty': 'l1'}	{'var_smoothing': 0.7354116689188522}	{'alpha': 1.4466613916326327, 'batch_size': 500, 'power_t': 2.557623180715383}
{'min_impurity_decrease': 0.07494422613186888, 'min_samples_leaf': 50}	{'max_depth': 1}	{'C': 1.8595566124467788, 'penalty': 'l1'}	{'var_smoothing': 0.9173854840516489}	{'max_depth': 2}	{'C': 0.6728882072318931, 'penalty': 'l1'}	{'var_smoothing': 0.8909430135480786}	{'alpha': 3.28594446042399, 'batch_size': 200, 'power_t': 1.3435516523117808}
{'min_impurity_decrease': 0.04982094352456574, 'min_samples_leaf': 18}	{'max_depth': 2}	{'C': 1.2589025172292023, 'penalty': 'l1'}	{'var_smoothing': 0.6001557437480816}	{'max_depth': 2}	{'C': 7.50849640980454, 'penalty': 'l1'}	{'var_smoothing': 0.7436438529107691}	{'alpha': 2.501912554754114, 'batch_size': 500, 'power_t': 0.22438881708295533}
{'min_impurity_decrease': 0.05078237683672614, 'min_samples_leaf': 22}	{'max_depth': 3}	{'C': 2.064187060862822, 'penalty': 'l1'}	{'var_smoothing': 0.7974020647840758}	{'max_depth': 1}	{'C': 3.278177930533673, 'penalty': 'l1'}	{'var_smoothing': 0.8333928249007452}	{'alpha': 0.9911272132455909, 'batch_size': 400, 'power_t': 0.08448308850695085}
{'min_impurity_decrease': 0.032110008250925484, 'min_samples_leaf': 18}	{'max_depth': 2}	{'C': 1.589684003458004, 'penalty': 'l1'}	{'var_smoothing': 0.8124328803136809}	{'max_depth': 2}	{'C': 7.819483831017633, 'penalty': 'l1'}	{'var_smoothing': 0.8464454722898408}	{'alpha': 4.890686201697561, 'batch_size': 200, 'power_t': 0.15854927515076467}
{'min_impurity_decrease': 0.005274541759779817, 'min_samples_leaf': 37}	{'max_depth': 1}	{'C': 2.9980368891218587, 'penalty': 'l1'}	{'var_smoothing': 0.6064038247432691}	{'max_depth': 2}	{'C': 0.9709174368615126, 'penalty': 'l1'}	{'var_smoothing': 0.616654761056994}	{'alpha': 0.41854083146636606, 'batch_size': 200, 'power_t': 2.7049404622483117}
{'min_impurity_decrease': 0.052469625266055225, 'min_samples_leaf': 4}	{'max_depth': 1}	{'C': 5.408818256936466, 'penalty': 'l1'}	{'var_smoothing': 0.7133750465773594}	{'max_depth': 2}	{'C': 4.003480721457412, 'penalty': 'l1'}	{'var_smoothing': 0.811447136666564}	{'alpha': 0.12121788431644603, 'batch_size': 200, 'power_t': 2.2213922645774136}
{'min_impurity_decrease': 0.05427986593823126, 'min_samples_leaf': 44}	{'max_depth': 3}	{'C': 4.96951705584557, 'penalty': 'l1'}	{'var_smoothing': 0.6992747487707491}	{'max_depth': 2}	{'C': 2.43247884986569, 'penalty': 'l1'}	{'var_smoothing': 0.7572996848916257}	{'alpha': 0.7199198140542554, 'batch_size': 400, 'power_t': 0.7833021075053557}
{'min_impurity_decrease': 0.09677985100563591, 'min_samples_leaf': 23}	{'max_depth': 2}	{'C': 2.1756097446901177, 'penalty': 'l1'}	{'var_smoothing': 0.5810135642080626}	{'max_depth': 2}	{'C': 5.230224360409586, 'penalty': 'l1'}	{'var_smoothing': 0.5944201444911326}	{'alpha': 0.8661150236073709, 'batch_size': 500, 'power_t': 2.0306579151694946}
