RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.00279911059065885, 'min_samples_leaf': 18}	{'max_depth': 3}	{'C': 15.608394107011204, 'penalty': 'l1'}	{'var_smoothing': 0.13255252730015987}	{'max_depth': 3}	{'C': 7.6643892429103175, 'penalty': 'l1'}	{'var_smoothing': 0.23892433479051456}	{'alpha': 4.66903167627269, 'batch_size': 500, 'power_t': 0.5000978235648126}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 8.861860438084248, 'penalty': 'l1'}	{'var_smoothing': 0.31115719124587804}	{'max_depth': 3}	{'C': 11.130905883991113, 'penalty': 'l1'}	{'var_smoothing': 0.21346188432964042}	{'alpha': 2.7013354649722405, 'batch_size': 100, 'power_t': 1.9582180052419302}
{'min_impurity_decrease': 0.002972888835060973, 'min_samples_leaf': 10}	{'max_depth': 3}	{'C': 18.085317217052847, 'penalty': 'l1'}	{'var_smoothing': 0.15443588652592366}	{'max_depth': 2}	{'C': 15.160566854561926, 'penalty': 'l1'}	{'var_smoothing': 0.09334405808000733}	{'alpha': 2.683469295019634, 'batch_size': 500, 'power_t': 2.6378779197920497}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 7.417353910196272, 'penalty': 'l1'}	{'var_smoothing': 0.4412344398776359}	{'max_depth': 2}	{'C': 19.08638210233958, 'penalty': 'l1'}	{'var_smoothing': 0.17283226371549776}	{'alpha': 2.893824149439542, 'batch_size': 400, 'power_t': 0.09890742470812652}
{'min_impurity_decrease': 0.014026730608320739, 'min_samples_leaf': 33}	{'max_depth': 3}	{'C': 7.433407594805078, 'penalty': 'l1'}	{'var_smoothing': 0.248973999932794}	{'max_depth': 2}	{'C': 4.979016187672426, 'penalty': 'l1'}	{'var_smoothing': 0.17744367014736429}	{'alpha': 2.511907382444331, 'batch_size': 200, 'power_t': 0.6821189014397306}
{'min_impurity_decrease': 0.013126936620139796, 'min_samples_leaf': 30}	{'max_depth': 3}	{'C': 6.726693149772251, 'penalty': 'l1'}	{'var_smoothing': 0.18259518404489206}	{'max_depth': 2}	{'C': 15.307533397670085, 'penalty': 'l1'}	{'var_smoothing': 0.24683271099507198}	{'alpha': 4.158508123979657, 'batch_size': 500, 'power_t': 2.9063290689388186}
{'min_impurity_decrease': 0.0028656229699630235, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 12.598279676396745, 'penalty': 'l1'}	{'var_smoothing': 0.09325747965255803}	{'max_depth': 2}	{'C': 9.710427080334343, 'penalty': 'l1'}	{'var_smoothing': 0.19700060060005264}	{'alpha': 2.7674289941500225, 'batch_size': 500, 'power_t': 1.7060270844572416}
{'min_impurity_decrease': 0.007511710495915126, 'min_samples_leaf': 13}	{'max_depth': 2}	{'C': 12.491238022637853, 'penalty': 'l1'}	{'var_smoothing': 0.40583553281085016}	{'max_depth': 2}	{'C': 11.480079362083128, 'penalty': 'l1'}	{'var_smoothing': 0.35382889587003297}	{'alpha': 3.271381629347884, 'batch_size': 400, 'power_t': 2.146103089291153}
{'min_impurity_decrease': 0.006940047351797297, 'min_samples_leaf': 40}	{'max_depth': 3}	{'C': 5.945718625818311, 'penalty': 'l1'}	{'var_smoothing': 0.20461945534637682}	{'max_depth': 3}	{'C': 10.842194963981578, 'penalty': 'l1'}	{'var_smoothing': 0.12916584388559482}	{'alpha': 2.821633404148372, 'batch_size': 500, 'power_t': 0.43109397736116395}
{'min_impurity_decrease': 0.010086136693308791, 'min_samples_leaf': 43}	{'max_depth': 3}	{'C': 13.800185509908223, 'penalty': 'l1'}	{'var_smoothing': 0.2770027748117323}	{'max_depth': 2}	{'C': 12.39955683287778, 'penalty': 'l1'}	{'var_smoothing': 0.00286059178094277}	{'alpha': 0.8661150236073709, 'batch_size': 500, 'power_t': 2.0306579151694946}
