RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01570918378916666, 'min_samples_leaf': 11}	{'max_depth': 1}	{'C': 2.1312981190946543, 'penalty': 'l2'}	{'var_smoothing': 0.05753069526808973}	{'max_depth': 1}	{'C': 0.3660595342929496, 'penalty': 'l2'}	{'var_smoothing': 0.041593443847687366}	{'alpha': 4.264207770336165, 'batch_size': 100, 'power_t': 1.2225681668271102}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 1}	{'C': 2.6024341404720683, 'penalty': 'l2'}	{'var_smoothing': 0.1095561232138934}	{'max_depth': 1}	{'C': 0.15600502811997985, 'penalty': 'l1'}	{'var_smoothing': 0.12960195925960405}	{'alpha': 2.3593794081290906, 'batch_size': 100, 'power_t': 2.663304241940494}
{'min_impurity_decrease': 0.002972888835060973, 'min_samples_leaf': 10}	{'max_depth': 2}	{'C': 1.8595566124467788, 'penalty': 'l1'}	{'var_smoothing': 0.04303308207223432}	{'max_depth': 1}	{'C': 0.6728882072318931, 'penalty': 'l1'}	{'var_smoothing': 0.09334405808000733}	{'alpha': 0.438762455990859, 'batch_size': 100, 'power_t': 0.6048216663993201}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 1}	{'C': 1.2589025172292023, 'penalty': 'l1'}	{'var_smoothing': 0.0698049611911755}	{'max_depth': 1}	{'C': 0.6247662470840376, 'penalty': 'l2'}	{'var_smoothing': 0.03832907311201927}	{'alpha': 2.893824149439542, 'batch_size': 400, 'power_t': 0.09890742470812652}
{'min_impurity_decrease': 0.021283511959237746, 'min_samples_leaf': 18}	{'max_depth': 1}	{'C': 2.064187060862822, 'penalty': 'l1'}	{'var_smoothing': 0.16939892431484915}	{'max_depth': 1}	{'C': 0.5852670264314586, 'penalty': 'l2'}	{'var_smoothing': 0.17744367014736429}	{'alpha': 2.709883960324338, 'batch_size': 100, 'power_t': 2.0554385325099562}
{'min_impurity_decrease': 0.032110008250925484, 'min_samples_leaf': 18}	{'max_depth': 1}	{'C': 1.7591917726773765, 'penalty': 'l2'}	{'var_smoothing': 0.9721868344895958}	{'max_depth': 1}	{'C': 2.211370797733053, 'penalty': 'l2'}	{'var_smoothing': 0.9862759673443581}	{'alpha': 3.5869210161324445, 'batch_size': 100, 'power_t': 0.3070944409200975}
{'min_impurity_decrease': 0.0028656229699630235, 'min_samples_leaf': 11}	{'max_depth': 1}	{'C': 2.9980368891218587, 'penalty': 'l1'}	{'var_smoothing': 0.07845846600173588}	{'max_depth': 1}	{'C': 0.9709174368615126, 'penalty': 'l1'}	{'var_smoothing': 0.19700060060005264}	{'alpha': 2.948566839689681, 'batch_size': 100, 'power_t': 2.395120403480329}
{'min_impurity_decrease': 0.007511710495915126, 'min_samples_leaf': 13}	{'max_depth': 1}	{'C': 0.7403715785178566, 'penalty': 'l2'}	{'var_smoothing': 0.11408956290496029}	{'max_depth': 1}	{'C': 0.21477488146032564, 'penalty': 'l2'}	{'var_smoothing': 0.058890108348636165}	{'alpha': 3.463284905773227, 'batch_size': 300, 'power_t': 1.114837154224832}
{'min_impurity_decrease': 0.02007856465236182, 'min_samples_leaf': 1}	{'max_depth': 1}	{'C': 3.134524397294974, 'penalty': 'l2'}	{'var_smoothing': 0.07054092449154246}	{'max_depth': 1}	{'C': 2.43247884986569, 'penalty': 'l1'}	{'var_smoothing': 0.058529603859984174}	{'alpha': 4.361763345962754, 'batch_size': 500, 'power_t': 2.0078594056488175}
{'min_impurity_decrease': 0.01611224981646682, 'min_samples_leaf': 9}	{'max_depth': 1}	{'C': 2.1756097446901177, 'penalty': 'l1'}	{'var_smoothing': 0.2770027748117323}	{'max_depth': 1}	{'C': 5.230224360409586, 'penalty': 'l1'}	{'var_smoothing': 0.3574236813873617}	{'alpha': 4.709712100623076, 'batch_size': 300, 'power_t': 0.8865218342259803}
