RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01570918378916666, 'min_samples_leaf': 11}	{'max_depth': 2}	{'C': 19.81266639177703, 'penalty': 'l2'}	{'var_smoothing': 0.7885440069182308}	{'max_depth': 1}	{'C': 0.3660595342929496, 'penalty': 'l2'}	{'var_smoothing': 0.7905993521222332}	{'alpha': 2.4603867666501618, 'batch_size': 300, 'power_t': 0.6951406972414413}
{'min_impurity_decrease': 0.033954056506411916, 'min_samples_leaf': 5}	{'max_depth': 1}	{'C': 8.861860438084248, 'penalty': 'l1'}	{'var_smoothing': 0.737902840025203}	{'max_depth': 1}	{'C': 0.15600502811997985, 'penalty': 'l1'}	{'var_smoothing': 0.7354116689188522}	{'alpha': 2.3593794081290906, 'batch_size': 100, 'power_t': 2.663304241940494}
{'min_impurity_decrease': 0.058657808717070964, 'min_samples_leaf': 5}	{'max_depth': 2}	{'C': 1.8595566124467788, 'penalty': 'l1'}	{'var_smoothing': 0.42138618889779944}	{'max_depth': 1}	{'C': 0.6728882072318931, 'penalty': 'l1'}	{'var_smoothing': 0.6799571770779691}	{'alpha': 3.974357185840476, 'batch_size': 300, 'power_t': 1.9577726609804214}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 1}	{'C': 1.2589025172292023, 'penalty': 'l1'}	{'var_smoothing': 0.9797036034179158}	{'max_depth': 1}	{'C': 7.50849640980454, 'penalty': 'l1'}	{'var_smoothing': 0.9487277739884469}	{'alpha': 0.2903020688548627, 'batch_size': 100, 'power_t': 0.4895217127334577}
{'min_impurity_decrease': 0.05078237683672614, 'min_samples_leaf': 22}	{'max_depth': 3}	{'C': 2.064187060862822, 'penalty': 'l1'}	{'var_smoothing': 0.44266820992507194}	{'max_depth': 2}	{'C': 3.278177930533673, 'penalty': 'l1'}	{'var_smoothing': 0.3234345750034622}	{'alpha': 2.511907382444331, 'batch_size': 200, 'power_t': 0.6821189014397306}
{'min_impurity_decrease': 0.06782224588562052, 'min_samples_leaf': 4}	{'max_depth': 1}	{'C': 7.14965463500112, 'penalty': 'l2'}	{'var_smoothing': 0.9721868344895958}	{'max_depth': 1}	{'C': 2.211370797733053, 'penalty': 'l2'}	{'var_smoothing': 0.7334022742938692}	{'alpha': 4.305726678728354, 'batch_size': 200, 'power_t': 0.05471599714357289}
{'min_impurity_decrease': 0.08240199337035668, 'min_samples_leaf': 7}	{'max_depth': 2}	{'C': 2.9861927215211224, 'penalty': 'l2'}	{'var_smoothing': 0.41669765826493765}	{'max_depth': 1}	{'C': 0.9709174368615126, 'penalty': 'l1'}	{'var_smoothing': 0.40407984611878855}	{'alpha': 2.7248257968323992, 'batch_size': 500, 'power_t': 0.484975601489113}
{'min_impurity_decrease': 0.052469625266055225, 'min_samples_leaf': 4}	{'max_depth': 3}	{'C': 0.7403715785178566, 'penalty': 'l2'}	{'var_smoothing': 0.332187583721654}	{'max_depth': 1}	{'C': 11.480079362083128, 'penalty': 'l1'}	{'var_smoothing': 0.3825197576207847}	{'alpha': 4.4327423308792175, 'batch_size': 100, 'power_t': 0.7544893833184044}
{'min_impurity_decrease': 0.02007856465236182, 'min_samples_leaf': 1}	{'max_depth': 2}	{'C': 18.883822218918542, 'penalty': 'l1'}	{'var_smoothing': 0.8787812166569526}	{'max_depth': 1}	{'C': 2.43247884986569, 'penalty': 'l1'}	{'var_smoothing': 0.9319486397888312}	{'alpha': 4.080390379744648, 'batch_size': 100, 'power_t': 0.9930721165591481}
{'min_impurity_decrease': 0.035351000169872866, 'min_samples_leaf': 1}	{'max_depth': 1}	{'C': 19.436592374374968, 'penalty': 'l2'}	{'var_smoothing': 0.7031338401141268}	{'max_depth': 1}	{'C': 5.230224360409586, 'penalty': 'l1'}	{'var_smoothing': 0.9476322569516703}	{'alpha': 0.5695230066021165, 'batch_size': 100, 'power_t': 2.5214220029203456}
