RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01570918378916666, 'min_samples_leaf': 11}	{'max_depth': 3}	{'C': 15.608394107011204, 'penalty': 'l1'}	{'var_smoothing': 0.05753069526808973}	{'max_depth': 3}	{'C': 0.3660595342929496, 'penalty': 'l2'}	{'var_smoothing': 0.041593443847687366}	{'alpha': 0.11097042877250357, 'batch_size': 200, 'power_t': 1.8789461702219228}
{'min_impurity_decrease': 0.01417302690767407, 'min_samples_leaf': 30}	{'max_depth': 3}	{'C': 19.640947017208006, 'penalty': 'l1'}	{'var_smoothing': 0.1095561232138934}	{'max_depth': 3}	{'C': 0.15600502811997985, 'penalty': 'l1'}	{'var_smoothing': 0.12960195925960405}	{'alpha': 1.4466613916326327, 'batch_size': 500, 'power_t': 2.557623180715383}
{'min_impurity_decrease': 0.07494422613186888, 'min_samples_leaf': 50}	{'max_depth': 3}	{'C': 5.94126617675741, 'penalty': 'l2'}	{'var_smoothing': 0.04303308207223432}	{'max_depth': 3}	{'C': 0.6728882072318931, 'penalty': 'l1'}	{'var_smoothing': 0.09334405808000733}	{'alpha': 0.3857538810996816, 'batch_size': 100, 'power_t': 1.4910456749469057}
{'min_impurity_decrease': 0.04982094352456574, 'min_samples_leaf': 18}	{'max_depth': 3}	{'C': 12.824807021360504, 'penalty': 'l1'}	{'var_smoothing': 0.0698049611911755}	{'max_depth': 3}	{'C': 16.531031524236614, 'penalty': 'l1'}	{'var_smoothing': 0.07253578369141721}	{'alpha': 0.2903020688548627, 'batch_size': 100, 'power_t': 0.4895217127334577}
{'min_impurity_decrease': 0.05078237683672614, 'min_samples_leaf': 22}	{'max_depth': 3}	{'C': 16.461644699250716, 'penalty': 'l1'}	{'var_smoothing': 0.16939892431484915}	{'max_depth': 3}	{'C': 17.270030211692394, 'penalty': 'l1'}	{'var_smoothing': 0.17744367014736429}	{'alpha': 0.9911272132455909, 'batch_size': 400, 'power_t': 0.08448308850695085}
{'min_impurity_decrease': 0.032110008250925484, 'min_samples_leaf': 18}	{'max_depth': 3}	{'C': 1.7591917726773765, 'penalty': 'l2'}	{'var_smoothing': 0.058821523635050325}	{'max_depth': 3}	{'C': 2.211370797733053, 'penalty': 'l2'}	{'var_smoothing': 0.24683271099507198}	{'alpha': 0.7565149448355322, 'batch_size': 200, 'power_t': 1.08306338119054}
{'min_impurity_decrease': 0.005274541759779817, 'min_samples_leaf': 37}	{'max_depth': 3}	{'C': 2.9861927215211224, 'penalty': 'l2'}	{'var_smoothing': 0.07845846600173588}	{'max_depth': 3}	{'C': 9.710427080334343, 'penalty': 'l1'}	{'var_smoothing': 0.19700060060005264}	{'alpha': 0.41854083146636606, 'batch_size': 200, 'power_t': 2.7049404622483117}
{'min_impurity_decrease': 0.052469625266055225, 'min_samples_leaf': 4}	{'max_depth': 3}	{'C': 18.492656297323812, 'penalty': 'l1'}	{'var_smoothing': 0.11408956290496029}	{'max_depth': 3}	{'C': 0.21477488146032564, 'penalty': 'l2'}	{'var_smoothing': 0.058890108348636165}	{'alpha': 0.11119876903697895, 'batch_size': 500, 'power_t': 1.2979716486241366}
{'min_impurity_decrease': 0.05427986593823126, 'min_samples_leaf': 44}	{'max_depth': 3}	{'C': 3.134524397294974, 'penalty': 'l2'}	{'var_smoothing': 0.07054092449154246}	{'max_depth': 3}	{'C': 9.669411407358915, 'penalty': 'l2'}	{'var_smoothing': 0.058529603859984174}	{'alpha': 0.7199198140542554, 'batch_size': 400, 'power_t': 0.7833021075053557}
{'min_impurity_decrease': 0.09677985100563591, 'min_samples_leaf': 23}	{'max_depth': 3}	{'C': 15.884219395173572, 'penalty': 'l1'}	{'var_smoothing': 0.2770027748117323}	{'max_depth': 3}	{'C': 12.39955683287778, 'penalty': 'l1'}	{'var_smoothing': 0.226547421231723}	{'alpha': 0.6180833918616649, 'batch_size': 400, 'power_t': 0.2909159356547125}
