RF	END_DT	END_LR	END_NB	PC_DT	PC_LR	PC_NB	MLP
{'min_impurity_decrease': 0.01570918378916666, 'min_samples_leaf': 11}	{'max_depth': 2}	{'C': 19.81266639177703, 'penalty': 'l2'}	{'var_smoothing': 0.05753069526808973}	{'max_depth': 2}	{'C': 15.465812959058171, 'penalty': 'l2'}	{'var_smoothing': 0.041593443847687366}	{'alpha': 1.6210070810077744, 'batch_size': 400, 'power_t': 0.5342303617922779}
{'min_impurity_decrease': 0.005159682395476507, 'min_samples_leaf': 3}	{'max_depth': 3}	{'C': 18.11376021415581, 'penalty': 'l2'}	{'var_smoothing': 0.1095561232138934}	{'max_depth': 3}	{'C': 18.615271396595357, 'penalty': 'l2'}	{'var_smoothing': 0.12960195925960405}	{'alpha': 1.4466613916326327, 'batch_size': 500, 'power_t': 2.557623180715383}
{'min_impurity_decrease': 0.058657808717070964, 'min_samples_leaf': 5}	{'max_depth': 2}	{'C': 18.320088116025577, 'penalty': 'l2'}	{'var_smoothing': 0.0504140811136815}	{'max_depth': 2}	{'C': 18.32951401652248, 'penalty': 'l1'}	{'var_smoothing': 0.09334405808000733}	{'alpha': 0.3857538810996816, 'batch_size': 100, 'power_t': 1.4910456749469057}
{'min_impurity_decrease': 0.026080283762706193, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 18.754885759882654, 'penalty': 'l2'}	{'var_smoothing': 0.0698049611911755}	{'max_depth': 2}	{'C': 7.50849640980454, 'penalty': 'l1'}	{'var_smoothing': 0.03832907311201927}	{'alpha': 0.738499274601128, 'batch_size': 100, 'power_t': 0.49044964618242415}
{'min_impurity_decrease': 0.021283511959237746, 'min_samples_leaf': 18}	{'max_depth': 3}	{'C': 16.461644699250716, 'penalty': 'l1'}	{'var_smoothing': 0.16939892431484915}	{'max_depth': 2}	{'C': 17.270030211692394, 'penalty': 'l1'}	{'var_smoothing': 0.17744367014736429}	{'alpha': 0.9911272132455909, 'batch_size': 400, 'power_t': 0.08448308850695085}
{'min_impurity_decrease': 0.06782224588562052, 'min_samples_leaf': 4}	{'max_depth': 3}	{'C': 16.51680314514237, 'penalty': 'l2'}	{'var_smoothing': 0.058821523635050325}	{'max_depth': 2}	{'C': 17.977580969498366, 'penalty': 'l2'}	{'var_smoothing': 0.24683271099507198}	{'alpha': 0.9925674325831444, 'batch_size': 100, 'power_t': 0.9298343277742375}
{'min_impurity_decrease': 0.08240199337035668, 'min_samples_leaf': 7}	{'max_depth': 2}	{'C': 13.52017233508459, 'penalty': 'l1'}	{'var_smoothing': 0.07845846600173588}	{'max_depth': 2}	{'C': 18.747592006849057, 'penalty': 'l2'}	{'var_smoothing': 0.19700060060005264}	{'alpha': 0.5098173956839811, 'batch_size': 200, 'power_t': 0.6616239323218458}
{'min_impurity_decrease': 0.052469625266055225, 'min_samples_leaf': 4}	{'max_depth': 2}	{'C': 18.131757431620894, 'penalty': 'l2'}	{'var_smoothing': 0.15673625969653693}	{'max_depth': 2}	{'C': 16.477067257196186, 'penalty': 'l2'}	{'var_smoothing': 0.19695813558580877}	{'alpha': 0.6527677566904153, 'batch_size': 200, 'power_t': 1.1839110336595542}
{'min_impurity_decrease': 0.051811995155173436, 'min_samples_leaf': 2}	{'max_depth': 3}	{'C': 18.883822218918542, 'penalty': 'l1'}	{'var_smoothing': 0.07054092449154246}	{'max_depth': 3}	{'C': 16.46208011404777, 'penalty': 'l1'}	{'var_smoothing': 0.058529603859984174}	{'alpha': 2.009943409007022, 'batch_size': 200, 'power_t': 1.7957287952397216}
{'min_impurity_decrease': 0.035351000169872866, 'min_samples_leaf': 1}	{'max_depth': 2}	{'C': 15.884219395173572, 'penalty': 'l1'}	{'var_smoothing': 0.2770027748117323}	{'max_depth': 3}	{'C': 16.89305203669584, 'penalty': 'l1'}	{'var_smoothing': 0.00286059178094277}	{'alpha': 0.6180833918616649, 'batch_size': 400, 'power_t': 0.2909159356547125}
